filename,filepath,year,total_words,processed_date,finance_leases,finance_collateral,finance_convertible,finance_leasehold,finance_floating,finance_collateralization,finance_lessors,finance_revaluation,finance_securitizations,finance_securitized,finance_subleases,legal_litigation,legal_covenants,legal_licensing,legal_infringement,legal_lawsuits,legal_covenant,legal_lawsuit,legal_revocation,accounting_carryforwards,accounting_intangibles,accounting_reclassified,accounting_carryforward,accounting_accrues,accounting_bankruptcies,accounting_carryback,accounting_subsidy,hedging_derivative,hedging_derivatives,hedging_hedges,hedging_swaps,hedging_hedged,hedging_counterparties,hedging_counterparty,international_internationalglobal,international_worldwide,international_complex,international_repatriate,international_repatriated,international_repatriation,international_sovereign,org_form_segments,org_form_entities,org_form_affiliates,org_form_restructuring,org_form_ventures,org_form_mergers,org_form_merging,org_form_outsource,org_form_partnering,org_form_restructure,org_form_restructured
20240221_10-K_edgar_data_1517006_0001628280-24-005761.txt,data/raw/2024/QTR1/20240221_10-K_edgar_data_1517006_0001628280-24-005761.txt,2024,94216,2026-05-12T14:53:44.828857,1,0,1,0,0,0,0,0,0,0,0,11,6,1,0,8,2,9,3,7,0,3,4,0,0,0,0,3,2,0,1,0,1,1,0,2,4,0,0,1,0,0,36,27,1,7,2,0,0,0,0,0
20240221_10-K_edgar_data_1520262_0000950170-24-017883.txt,data/raw/2024/QTR1/20240221_10-K_edgar_data_1520262_0000950170-24-017883.txt,2024,195814,2026-05-12T14:53:44.909771,8,21,4,3,1,0,0,0,1,0,1,60,53,7,34,7,29,19,6,21,1,0,2,1,0,2,1,1,1,0,2,0,1,5,0,31,10,0,0,4,0,0,245,322,4,0,3,0,2,0,1,0
20240221_10-K_edgar_data_1530804_0001530804-24-000009.txt,data/raw/2024/QTR1/20240221_10-K_edgar_data_1530804_0001530804-24-000009.txt,2024,124346,2026-05-12T14:53:44.963771,40,11,2,0,12,0,0,0,0,0,0,11,10,0,3,4,3,0,0,4,0,7,0,0,0,0,0,8,5,13,15,5,0,9,0,9,20,0,0,2,2,2,9,9,6,0,7,0,0,0,0,0
20240221_10-K_edgar_data_1534701_0001534701-24-000078.txt,data/raw/2024/QTR1/20240221_10-K_edgar_data_1534701_0001534701-24-000078.txt,2024,73764,2026-05-12T14:53:45.000911,15,10,2,0,15,0,0,0,0,0,0,28,6,2,0,12,0,0,0,5,2,3,1,0,1,0,1,23,9,1,3,0,7,8,0,21,9,0,0,1,1,10,21,45,18,20,19,0,0,0,0,0
20240221_10-K_edgar_data_1562476_0000950170-24-017842.txt,data/raw/2024/QTR1/20240221_10-K_edgar_data_1562476_0000950170-24-017842.txt,2024,50501,2026-05-12T14:53:45.023459,3,3,0,1,0,0,0,0,0,0,0,15,19,2,0,2,0,0,1,6,1,1,2,0,0,0,0,6,4,0,0,1,9,2,0,0,3,0,0,0,0,7,64,2,0,57,1,0,0,0,0,2
20240221_10-K_edgar_data_1575828_0001437749-24-005041.txt,data/raw/2024/QTR1/20240221_10-K_edgar_data_1575828_0001437749-24-005041.txt,2024,50213,2026-05-12T14:53:45.046117,14,4,2,1,0,0,0,0,0,0,0,10,4,0,1,1,2,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,11,8,1,0,1,0,20,10,7,1,17,2,0,0,0,0,0
20240221_10-K_edgar_data_1582961_0001582961-24-000031.txt,data/raw/2024/QTR1/20240221_10-K_edgar_data_1582961_0001582961-24-000031.txt,2024,75729,2026-05-12T14:53:45.078680,29,1,81,2,1,0,0,6,0,0,3,30,14,3,10,22,7,14,9,12,1,2,1,0,0,0,0,7,0,0,0,0,0,0,0,6,11,1,0,0,0,0,11,12,53,2,1,0,1,0,0,0
20240221_10-K_edgar_data_1587523_0001587523-24-000017.txt,data/raw/2024/QTR1/20240221_10-K_edgar_data_1587523_0001587523-24-000017.txt,2024,41336,2026-05-12T14:53:45.097675,13,3,11,0,0,0,0,0,0,0,1,9,8,2,3,0,0,0,0,3,3,4,1,0,0,0,0,4,10,18,0,3,0,0,0,5,7,3,0,1,0,20,5,1,51,0,0,0,1,0,1,1
20240221_10-K_edgar_data_1590714_0001590714-24-000054.txt,data/raw/2024/QTR1/20240221_10-K_edgar_data_1590714_0001590714-24-000054.txt,2024,48010,2026-05-12T14:53:45.118804,2,7,1,1,0,0,0,0,0,0,0,10,11,2,2,0,7,1,8,13,0,4,5,0,0,1,1,13,7,11,42,2,2,3,0,9,11,3,0,1,0,22,8,5,4,0,1,0,0,0,0,0
20240221_10-K_edgar_data_1592000_0001592000-24-000004.txt,data/raw/2024/QTR1/20240221_10-K_edgar_data_1592000_0001592000-24-000004.txt,2024,117961,2026-05-12T14:53:45.168799,29,8,3,0,12,0,0,0,0,0,0,17,28,0,0,3,16,1,0,15,1,3,1,0,0,0,0,77,29,6,24,2,15,1,0,1,10,0,0,0,1,22,27,111,2,17,7,0,0,0,1,0
20240221_10-K_edgar_data_1603145_0001603145-24-000005.txt,data/raw/2024/QTR1/20240221_10-K_edgar_data_1603145_0001603145-24-000005.txt,2024,83735,2026-05-12T14:53:45.204433,10,17,88,0,0,0,0,0,0,0,0,8,19,0,0,0,23,0,2,7,0,1,3,1,0,0,0,16,1,2,7,1,13,14,0,3,2,0,0,0,0,0,35,134,1,1,2,0,0,0,0,0
20240221_10-K_edgar_data_1606498_0001606498-24-000018.txt,data/raw/2024/QTR1/20240221_10-K_edgar_data_1606498_0001606498-24-000018.txt,2024,42181,2026-05-12T14:53:45.223116,1,3,1,2,0,0,0,0,0,0,0,26,10,3,3,0,0,0,1,7,8,0,3,0,0,5,0,5,0,1,2,0,1,0,0,3,2,1,3,1,0,0,8,5,44,2,1,0,0,0,0,0
20240221_10-K_edgar_data_1628369_0001628369-24-000005.txt,data/raw/2024/QTR1/20240221_10-K_edgar_data_1628369_0001628369-24-000005.txt,2024,47761,2026-05-12T14:53:45.243749,18,10,0,2,0,0,0,0,0,0,0,19,6,6,1,4,0,0,0,7,0,6,1,0,0,0,0,17,2,11,6,5,1,0,0,6,9,0,0,2,1,5,9,7,10,10,8,0,1,0,2,0
20240226_10-K_edgar_data_1611052_0001628280-24-006848.txt,data/raw/2024/QTR1/20240226_10-K_edgar_data_1611052_0001628280-24-006848.txt,2024,84026,2026-05-12T14:54:13.669276,15,1,12,0,0,0,0,0,0,0,0,32,3,4,5,8,1,2,0,17,0,1,2,0,0,0,0,4,0,0,0,0,1,0,0,3,17,2,0,2,0,4,11,14,2,6,2,1,0,0,0,0
20240226_10-K_edgar_data_1611647_0001437749-24-005542.txt,data/raw/2024/QTR1/20240226_10-K_edgar_data_1611647_0001437749-24-005542.txt,2024,35478,2026-05-12T14:54:13.686374,4,0,53,2,0,0,0,0,0,0,0,8,5,1,1,1,1,0,0,5,0,2,2,0,1,0,0,1,1,1,0,0,0,0,0,2,2,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0
20240226_10-K_edgar_data_1622229_0000950170-24-019770.txt,data/raw/2024/QTR1/20240226_10-K_edgar_data_1622229_0000950170-24-019770.txt,2024,80768,2026-05-12T14:54:12.925057,3,1,29,2,0,0,1,0,0,0,0,14,15,12,13,4,0,4,4,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,1,0,0,0,0,2,32,15,1,2,2,0,0,0,0,1
20240226_10-K_edgar_data_1628171_0000950170-24-020145.txt,data/raw/2024/QTR1/20240226_10-K_edgar_data_1628171_0000950170-24-020145.txt,2024,155362,2026-05-12T14:54:11.061528,6,0,24,7,0,0,3,2,0,0,0,68,16,21,20,14,12,1,6,10,3,1,0,1,0,0,0,9,1,0,0,0,2,1,0,6,34,0,0,0,0,0,23,77,3,4,2,2,1,1,1,0
20240226_10-K_edgar_data_1638833_0001638833-24-000029.txt,data/raw/2024/QTR1/20240226_10-K_edgar_data_1638833_0001638833-24-000029.txt,2024,57773,2026-05-12T14:54:11.086943,27,0,1,2,4,0,0,0,0,0,0,19,21,5,0,5,2,0,1,29,0,6,2,0,0,0,0,11,12,2,17,1,1,0,0,0,4,0,0,0,0,4,23,20,0,6,3,0,0,0,6,0
20240226_10-K_edgar_data_1642545_0001642545-24-000063.txt,data/raw/2024/QTR1/20240226_10-K_edgar_data_1642545_0001642545-24-000063.txt,2024,95977,2026-05-12T14:54:11.127315,3,2,27,2,0,0,0,0,0,0,0,56,17,5,13,7,0,3,5,16,0,4,0,2,0,1,0,4,1,1,0,0,6,5,0,9,19,1,0,0,0,2,21,19,4,4,3,0,0,0,0,1
20240226_10-K_edgar_data_1651308_0001651308-24-000014.txt,data/raw/2024/QTR1/20240226_10-K_edgar_data_1651308_0001651308-24-000014.txt,2024,146915,2026-05-12T14:54:11.187778,8,3,15,2,9,0,0,3,0,0,0,37,13,30,11,6,1,4,9,1,3,3,2,0,1,0,1,17,3,0,0,0,1,0,0,22,15,0,0,1,0,0,59,12,3,2,12,1,1,0,1,0
20240226_10-K_edgar_data_1669779_0001558370-24-001703.txt,data/raw/2024/QTR1/20240226_10-K_edgar_data_1669779_0001558370-24-001703.txt,2024,77863,2026-05-12T14:54:11.225370,36,3,3,7,4,0,0,2,0,0,4,37,18,2,1,8,8,0,0,2,2,1,7,0,1,0,0,7,0,0,0,0,0,1,0,0,10,0,0,0,0,16,12,25,64,5,6,0,0,0,13,0
20240226_10-K_edgar_data_1670592_0001670592-24-000007.txt,data/raw/2024/QTR1/20240226_10-K_edgar_data_1670592_0001670592-24-000007.txt,2024,44256,2026-05-12T14:54:11.244224,14,3,1,1,0,0,0,0,0,0,1,13,13,3,5,4,2,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,1,0,0,4,3,0,0,1,0,0,0,0,0
20240226_10-K_edgar_data_1702494_0000004904-24-000020.txt,data/raw/2024/QTR1/20240226_10-K_edgar_data_1702494_0000004904-24-000020.txt,2024,145274,2026-05-12T14:54:11.305759,57,17,3,2,0,0,0,0,1,44,0,39,13,2,1,3,1,2,0,3,0,5,6,1,0,0,3,43,13,35,5,4,21,7,0,1,8,0,0,0,0,25,38,100,5,23,3,0,0,1,0,0
20240226_10-K_edgar_data_1704715_0001704715-24-000028.txt,data/raw/2024/QTR1/20240226_10-K_edgar_data_1704715_0001704715-24-000028.txt,2024,283628,2026-05-12T14:54:11.441585,80,60,4,3,1,0,1,0,0,0,0,23,18,2,0,7,2,1,4,9,25,11,3,0,0,3,0,7,1,0,1,0,0,0,0,6,940,0,0,0,7,4,34,17,6,2,5,6,0,0,3,0
20240226_10-K_edgar_data_1706431_0001628280-24-006852.txt,data/raw/2024/QTR1/20240226_10-K_edgar_data_1706431_0001628280-24-006852.txt,2024,93306,2026-05-12T14:54:11.486376,2,1,7,3,0,0,0,2,0,0,0,34,2,14,7,6,0,2,5,12,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,24,14,0,0,0,0,0,11,4,5,0,3,0,0,1,0,1
20240226_10-K_edgar_data_1711279_0001711279-24-000005.txt,data/raw/2024/QTR1/20240226_10-K_edgar_data_1711279_0001711279-24-000005.txt,2024,73340,2026-05-12T14:54:11.521877,4,0,5,7,0,0,0,0,0,0,0,41,2,12,8,8,0,2,1,21,0,1,0,2,0,0,0,1,1,0,0,0,3,2,0,5,8,0,0,0,0,1,14,2,2,0,1,1,0,1,1,1
20240226_10-K_edgar_data_1721781_0000004904-24-000020.txt,data/raw/2024/QTR1/20240226_10-K_edgar_data_1721781_0000004904-24-000020.txt,2024,145274,2026-05-12T14:54:11.592055,57,17,3,2,0,0,0,0,1,44,0,39,13,2,1,3,1,2,0,3,0,5,6,1,0,0,3,43,13,35,5,4,21,7,0,1,8,0,0,0,0,25,38,100,5,23,3,0,0,1,0,0
20240226_10-K_edgar_data_1726173_0001726173-24-000004.txt,data/raw/2024/QTR1/20240226_10-K_edgar_data_1726173_0001726173-24-000004.txt,2024,26738,2026-05-12T14:54:11.606626,21,0,0,5,0,0,0,0,0,0,1,5,5,26,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,10,3,0,0,0,0,0,0,0,0
20240226_10-K_edgar_data_1739104_0001739104-24-000009.txt,data/raw/2024/QTR1/20240226_10-K_edgar_data_1739104_0001739104-24-000009.txt,2024,52201,2026-05-12T14:54:11.631959,12,4,1,1,1,0,0,0,0,0,0,16,16,4,1,5,4,7,0,0,8,5,2,0,0,1,0,9,3,10,18,3,1,1,0,4,12,0,0,1,0,0,7,4,45,4,0,0,0,0,5,3
20240226_10-K_edgar_data_1751008_0001751008-24-000012.txt,data/raw/2024/QTR1/20240226_10-K_edgar_data_1751008_0001751008-24-000012.txt,2024,76342,2026-05-12T14:54:11.666911,16,12,16,2,1,0,0,0,0,0,0,27,9,6,10,3,0,1,0,13,3,2,2,2,0,0,0,4,1,0,11,0,0,0,0,11,5,0,1,1,0,20,11,10,9,2,1,0,0,1,2,0
20240226_10-K_edgar_data_1773751_0001773751-24-000025.txt,data/raw/2024/QTR1/20240226_10-K_edgar_data_1773751_0001773751-24-000025.txt,2024,59945,2026-05-12T14:54:11.693290,4,0,6,2,0,0,0,3,0,0,0,26,1,1,8,8,0,0,0,5,1,1,3,0,0,0,0,1,0,0,0,0,0,1,0,2,11,0,0,0,0,1,21,5,0,0,0,0,0,0,3,0
20240226_10-K_edgar_data_1810546_0001628280-24-006922.txt,data/raw/2024/QTR1/20240226_10-K_edgar_data_1810546_0001628280-24-006922.txt,2024,94582,2026-05-12T14:54:11.733777,15,77,1,1,4,1,0,0,0,0,0,21,1,1,4,8,2,0,1,1,10,15,0,0,0,0,0,21,26,26,30,2,14,5,0,0,4,0,0,0,0,5,30,16,5,3,5,0,0,0,3,2
20240226_10-K_edgar_data_1820878_0000950170-24-020232.txt,data/raw/2024/QTR1/20240226_10-K_edgar_data_1820878_0000950170-24-020232.txt,2024,138810,2026-05-12T14:54:11.793590,50,9,3,3,1,0,0,0,0,0,0,12,27,1,0,0,7,3,2,1,2,4,0,0,0,0,1,1,0,0,0,3,1,1,0,0,6,0,0,0,0,21,51,37,3,12,4,0,0,0,0,0
20240220_10-K_edgar_data_1759509_0001759509-24-000019.txt,data/raw/2024/QTR1/20240220_10-K_edgar_data_1759509_0001759509-24-000019.txt,2024,76876,2026-05-12T14:53:39.136833,31,2,22,2,0,0,0,0,0,0,3,46,25,10,7,14,3,0,0,6,0,0,1,0,0,0,0,3,0,0,0,0,4,6,0,2,10,0,1,1,0,0,27,5,61,5,1,0,0,0,0,0
20240220_10-K_edgar_data_1761612_0001558370-24-001324.txt,data/raw/2024/QTR1/20240220_10-K_edgar_data_1761612_0001558370-24-001324.txt,2024,124197,2026-05-12T14:53:39.186530,4,8,6,3,0,0,0,0,0,0,0,40,12,11,12,6,2,2,4,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,7,0,0,0,0,0,19,13,2,2,7,0,2,1,0,0
20240220_10-K_edgar_data_1770561_0001562762-24-000028.txt,data/raw/2024/QTR1/20240220_10-K_edgar_data_1770561_0001562762-24-000028.txt,2024,231049,2026-05-12T14:53:39.293438,71,29,2,11,1,0,1,0,0,0,0,17,20,1,0,3,2,2,3,0,4,1,0,0,0,0,0,4,2,1,1,2,8,9,0,2,409,0,0,0,5,14,28,15,4,3,3,0,0,0,3,0
20240220_10-K_edgar_data_1792789_0001628280-24-005600.txt,data/raw/2024/QTR1/20240220_10-K_edgar_data_1792789_0001628280-24-005600.txt,2024,208778,2026-05-12T14:53:39.377538,20,22,20,5,3,3,0,0,0,0,4,51,25,4,13,20,19,4,0,11,1,7,0,3,0,0,0,10,0,0,0,0,2,2,0,3,10,1,0,2,0,1,37,50,31,4,2,0,0,0,0,0
20240220_10-K_edgar_data_1834105_0001493152-24-007229.txt,data/raw/2024/QTR1/20240220_10-K_edgar_data_1834105_0001493152-24-007229.txt,2024,28488,2026-05-12T14:53:39.391543,0,0,13,0,1,0,0,0,0,0,0,20,0,33,6,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,1,3,2,0,5,1,0,1,0,0,1
20240220_10-K_edgar_data_1866692_0000950170-24-017102.txt,data/raw/2024/QTR1/20240220_10-K_edgar_data_1866692_0000950170-24-017102.txt,2024,57282,2026-05-12T14:53:39.416604,7,0,9,2,0,0,2,0,0,0,0,29,0,6,11,3,0,2,0,13,2,1,5,0,0,0,0,5,0,1,0,0,0,0,0,7,19,1,0,0,1,1,15,15,35,2,6,0,0,0,0,0
20240220_10-K_edgar_data_202058_0000202058-24-000029.txt,data/raw/2024/QTR1/20240220_10-K_edgar_data_202058_0000202058-24-000029.txt,2024,109258,2026-05-12T14:53:39.473678,15,2,0,0,8,0,0,0,0,3,0,23,11,2,2,1,1,5,4,7,6,10,1,0,0,1,0,4,7,2,0,3,0,0,0,3,5,0,1,0,0,33,6,32,3,1,9,0,0,0,0,0
20240220_10-K_edgar_data_21344_0000021344-24-000009.txt,data/raw/2024/QTR1/20240220_10-K_edgar_data_21344_0000021344-24-000009.txt,2024,133827,2026-05-12T14:53:39.533277,3,15,0,2,0,0,0,0,0,0,0,45,6,3,0,4,3,3,0,7,0,2,1,1,0,1,0,50,41,33,3,10,8,6,0,16,6,6,0,10,1,41,21,39,25,34,2,0,1,1,1,0
20240220_10-K_edgar_data_24545_0000024545-24-000005.txt,data/raw/2024/QTR1/20240220_10-K_edgar_data_24545_0000024545-24-000005.txt,2024,61961,2026-05-12T14:53:39.559657,22,0,0,0,2,0,0,0,0,0,0,26,13,9,5,3,0,1,1,5,2,24,1,0,0,0,1,26,12,12,42,3,2,6,0,6,6,0,0,4,0,21,7,4,2,16,2,0,1,0,0,0
20240220_10-K_edgar_data_26324_0000026324-24-000004.txt,data/raw/2024/QTR1/20240220_10-K_edgar_data_26324_0000026324-24-000004.txt,2024,41789,2026-05-12T14:53:39.577766,11,0,0,0,1,0,0,0,0,0,0,10,6,0,1,4,4,0,0,2,4,2,1,0,1,0,0,1,0,0,1,0,1,2,0,7,4,0,0,3,0,9,5,1,0,1,1,0,0,1,0,0
20240220_10-K_edgar_data_26780_0001437749-24-004751.txt,data/raw/2024/QTR1/20240220_10-K_edgar_data_26780_0001437749-24-004751.txt,2024,79633,2026-05-12T14:53:39.612097,22,6,1,0,6,0,0,0,0,0,0,3,7,3,0,1,4,2,4,8,9,10,0,0,2,0,0,22,12,27,35,10,0,1,0,2,6,2,0,2,0,15,7,30,15,6,1,0,0,0,1,0
20240220_10-K_edgar_data_30625_0000030625-24-000025.txt,data/raw/2024/QTR1/20240220_10-K_edgar_data_30625_0000030625-24-000025.txt,2024,91974,2026-05-12T14:53:39.652358,18,0,0,2,0,0,0,0,0,1,1,12,13,4,1,8,3,0,1,14,1,2,6,0,0,0,0,6,0,4,10,2,6,0,0,11,6,1,0,1,0,28,10,15,18,7,0,0,0,0,0,0
20240220_10-K_edgar_data_315213_0000315213-24-000011.txt,data/raw/2024/QTR1/20240220_10-K_edgar_data_315213_0000315213-24-000011.txt,2024,33300,2026-05-12T14:53:39.667373,8,5,0,2,0,0,0,0,0,0,0,23,12,8,0,20,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,14,6,4,0,0,0,0,0,0,0,0
20240220_10-K_edgar_data_34782_0000034782-24-000033.txt,data/raw/2024/QTR1/20240220_10-K_edgar_data_34782_0000034782-24-000033.txt,2024,39722,2026-05-12T14:53:39.685073,97,44,0,0,0,2,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,3,2,0,0,8,0,0,0,1,17,9,5,1,0,2,1,0,0,0,0
20240220_10-K_edgar_data_350894_0000350894-24-000024.txt,data/raw/2024/QTR1/20240220_10-K_edgar_data_350894_0000350894-24-000024.txt,2024,55126,2026-05-12T14:53:39.709922,15,1,0,4,0,0,0,0,0,0,0,17,7,0,3,1,3,0,2,3,1,4,4,0,0,0,0,0,0,0,0,0,10,2,0,6,17,0,2,0,1,17,11,13,0,7,1,0,1,1,0,0
20240220_10-K_edgar_data_36104_0000036104-24-000018.txt,data/raw/2024/QTR1/20240220_10-K_edgar_data_36104_0000036104-24-000018.txt,2024,128197,2026-05-12T14:53:39.763165,26,73,30,0,19,0,0,1,3,0,0,27,8,2,1,1,14,0,0,7,10,2,2,0,3,0,0,69,40,32,25,4,25,31,0,1,10,0,0,0,3,16,35,35,3,1,6,1,0,0,0,0
20240220_10-K_edgar_data_40729_0000040729-24-000004.txt,data/raw/2024/QTR1/20240220_10-K_edgar_data_40729_0000040729-24-000004.txt,2024,109900,2026-05-12T14:53:39.809637,59,69,2,0,14,1,0,0,13,4,0,19,5,3,1,2,2,0,1,20,1,31,2,0,0,0,0,38,16,36,4,13,21,21,0,0,8,0,0,0,1,34,38,15,3,7,7,0,0,0,0,1
20240220_10-K_edgar_data_42888_0000042888-24-000010.txt,data/raw/2024/QTR1/20240220_10-K_edgar_data_42888_0000042888-24-000010.txt,2024,39459,2026-05-12T14:53:39.826021,0,0,0,0,2,0,0,0,0,0,0,10,4,0,1,0,8,2,0,0,3,3,0,0,0,0,0,2,0,0,0,0,1,0,0,27,3,0,0,0,0,32,5,5,0,1,1,0,0,0,0,0
20240220_10-K_edgar_data_47111_0000047111-24-000009.txt,data/raw/2024/QTR1/20240220_10-K_edgar_data_47111_0000047111-24-000009.txt,2024,49243,2026-05-12T14:53:39.846159,12,2,2,0,1,0,0,0,0,0,0,8,3,11,0,0,5,0,0,5,3,5,0,0,0,0,0,28,22,6,2,5,4,5,0,12,2,0,0,2,0,14,9,6,3,4,1,0,0,0,0,0
20240220_10-K_edgar_data_48732_0001130310-24-000010.txt,data/raw/2024/QTR1/20240220_10-K_edgar_data_48732_0001130310-24-000010.txt,2024,189210,2026-05-12T14:53:39.922871,28,24,47,2,22,5,1,0,1,4,0,27,24,0,1,18,15,8,5,9,2,2,3,1,0,0,0,59,22,13,1,1,2,0,0,2,9,0,0,0,1,16,28,56,11,23,1,2,0,0,1,0
20240223_10-K_edgar_data_1383149_0000950170-24-019053.txt,data/raw/2024/QTR1/20240223_10-K_edgar_data_1383149_0000950170-24-019053.txt,2024,39329,2026-05-12T14:54:02.195098,0,9,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,30,0,5,15,0,0,2,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0
20240223_10-K_edgar_data_1383151_0000950170-24-019064.txt,data/raw/2024/QTR1/20240223_10-K_edgar_data_1383151_0000950170-24-019064.txt,2024,38981,2026-05-12T14:54:02.211856,0,10,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,30,0,5,13,0,0,2,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0
20240223_10-K_edgar_data_1385849_0001385849-24-000025.txt,data/raw/2024/QTR1/20240223_10-K_edgar_data_1385849_0001385849-24-000025.txt,2024,136839,2026-05-12T14:54:02.267950,50,18,50,0,2,0,0,0,0,0,0,15,1,23,0,2,0,1,1,4,0,3,0,0,0,0,0,6,2,0,1,0,2,6,0,3,40,0,0,0,0,0,19,9,0,8,1,0,0,0,0,2
20240223_10-K_edgar_data_1389002_0000950170-24-019131.txt,data/raw/2024/QTR1/20240223_10-K_edgar_data_1389002_0000950170-24-019131.txt,2024,44472,2026-05-12T14:54:02.287179,11,3,4,1,0,0,0,0,0,0,1,21,1,0,6,9,0,0,0,9,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,1,7,0,0,3,0,1,7,4,38,0,0,0,0,0,0,2
20240223_10-K_edgar_data_1393612_0001393612-24-000010.txt,data/raw/2024/QTR1/20240223_10-K_edgar_data_1393612_0001393612-24-000010.txt,2024,117472,2026-05-12T14:54:02.334434,0,12,2,0,15,0,0,0,20,17,0,31,27,2,0,6,42,8,7,1,2,8,0,1,1,0,0,17,12,18,10,6,4,12,0,0,2,0,0,3,1,24,25,9,2,2,0,0,2,0,5,2
20240223_10-K_edgar_data_1393818_0001193125-24-044485.txt,data/raw/2024/QTR1/20240223_10-K_edgar_data_1393818_0001193125-24-044485.txt,2024,151404,2026-05-12T14:54:02.397249,10,14,3,4,4,0,0,0,3,0,0,24,16,0,2,5,7,2,1,0,11,0,4,2,1,0,0,19,25,2,11,2,29,29,0,3,22,0,0,1,3,38,93,66,4,9,5,0,0,0,1,0
20240223_10-K_edgar_data_1396440_0001396440-24-000055.txt,data/raw/2024/QTR1/20240223_10-K_edgar_data_1396440_0001396440-24-000055.txt,2024,63893,2026-05-12T14:54:02.425382,0,11,15,0,19,0,0,0,0,0,0,2,13,0,0,0,0,0,0,7,0,0,3,1,0,0,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,1,16,34,1,3,1,0,0,0,0,0
20240223_10-K_edgar_data_1406666_0001406666-24-000012.txt,data/raw/2024/QTR1/20240223_10-K_edgar_data_1406666_0001406666-24-000012.txt,2024,38827,2026-05-12T14:54:02.440707,11,0,0,2,0,0,0,0,0,0,0,19,1,2,7,1,0,1,0,2,1,2,0,0,0,0,0,0,2,0,0,0,2,1,0,1,7,0,0,1,0,3,8,6,1,0,0,0,1,1,0,0
20240223_10-K_edgar_data_1424929_0001424929-24-000006.txt,data/raw/2024/QTR1/20240223_10-K_edgar_data_1424929_0001424929-24-000006.txt,2024,64971,2026-05-12T14:54:02.466495,9,3,2,1,0,0,0,0,0,0,0,14,11,1,3,1,0,1,2,1,11,3,0,0,0,0,0,5,3,2,0,0,1,0,0,9,9,1,0,0,1,4,7,4,0,1,2,0,0,0,0,0
20240223_10-K_edgar_data_1427437_0000065984-24-000012.txt,data/raw/2024/QTR1/20240223_10-K_edgar_data_1427437_0000065984-24-000012.txt,2024,296430,2026-05-12T14:54:02.586459,73,145,0,12,4,0,2,0,21,4,0,90,46,5,0,8,23,3,1,5,2,29,0,6,0,0,4,5,6,10,14,3,20,12,0,2,8,0,0,0,0,7,58,51,29,0,9,0,0,0,0,1
20240223_10-K_edgar_data_1433660_0001433660-24-000008.txt,data/raw/2024/QTR1/20240223_10-K_edgar_data_1433660_0001433660-24-000008.txt,2024,62844,2026-05-12T14:54:02.612198,20,1,25,1,0,0,0,0,0,0,0,10,32,2,2,3,6,2,0,5,4,2,0,0,0,0,0,12,13,18,15,3,15,6,0,5,4,1,1,2,0,3,8,22,40,0,0,0,0,1,1,0
20240223_10-K_edgar_data_1437107_0001437107-24-000017.txt,data/raw/2024/QTR1/20240223_10-K_edgar_data_1437107_0001437107-24-000017.txt,2024,67277,2026-05-12T14:54:02.641487,21,4,8,2,9,0,0,0,0,0,0,13,11,41,6,5,0,1,0,1,1,3,0,1,0,0,0,17,16,7,12,5,3,4,0,8,5,5,0,4,0,18,23,7,33,20,2,0,0,0,0,0
20240223_10-K_edgar_data_1444380_0000950170-24-019464.txt,data/raw/2024/QTR1/20240223_10-K_edgar_data_1444380_0000950170-24-019464.txt,2024,93637,2026-05-12T14:54:02.678911,3,6,51,2,0,0,0,1,0,0,0,72,17,5,30,15,8,22,9,11,10,0,1,1,1,0,0,4,0,2,0,0,8,0,0,12,8,0,0,0,1,0,24,12,7,5,1,0,0,0,0,0
20240223_10-K_edgar_data_1466026_0001466026-24-000009.txt,data/raw/2024/QTR1/20240223_10-K_edgar_data_1466026_0001466026-24-000009.txt,2024,96628,2026-05-12T14:54:02.717365,22,37,5,0,6,1,0,0,0,0,0,13,27,0,0,3,15,2,4,4,1,0,4,0,0,1,0,14,2,7,9,6,8,3,0,0,9,0,0,0,1,2,26,39,1,0,2,1,1,0,0,1
